source_id,name,longitude,latitude,observation_time,brightness_value,brightness_unit,instrument,source,wavelength_um
dekleer2019-Mithra Patera-20150110-Lp,Mithra Patera,95.69999999999999,-59.8,2015-01-10,55.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Mithra Patera-20150112-Lp,Mithra Patera,90.39999999999998,-57.7,2015-01-12,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Mithra Patera-20150112-Ms,Mithra Patera,90.39999999999998,-57.7,2015-01-12,20.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Mithra Patera-20150115-Lp,Mithra Patera,96.5,-57.3,2015-01-15,8.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Mithra Patera-20150331-Ms,Mithra Patera,93.10000000000002,-58.3,2015-03-31,3.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Svarog Patera-20161223-Ms,Svarog Patera,90.69999999999999,-52.9,2016-12-23,5.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Svarog Patera-20170108-Ms,Svarog Patera,93.39999999999998,-51.0,2017-01-08,2.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Svarog Patera-20170528-Ms,Svarog Patera,84.5,-51.6,2017-05-28,4.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Daedalus Patera-20160511-Lp,Daedalus Patera,85.30000000000001,19.1,2016-05-11,2.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Daedalus Patera-20170124-Lp,Daedalus Patera,85.10000000000002,18.7,2017-01-24,0.97,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Daedalus Patera-20170124-Ms,Daedalus Patera,85.10000000000002,18.7,2017-01-24,2.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Daedalus Patera-20170701-Lp,Daedalus Patera,86.10000000000002,18.7,2017-07-01,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Daedalus Patera-20170708-Lp,Daedalus Patera,87.69999999999999,16.8,2017-07-08,2.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Daedalus Patera-20180112-Lp,Daedalus Patera,86.69999999999999,18.1,2018-01-12,2.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Daedalus Patera-20180112-Ms,Daedalus Patera,86.69999999999999,18.1,2018-01-12,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20140208-Lp,PV59,70.5,-38.6,2014-02-08,16.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20140208-Ms,PV59,70.5,-38.6,2014-02-08,17.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20140210-PAH,PV59,69.39999999999998,-38.3,2014-02-10,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-PV59-20140210-Lp,PV59,69.39999999999998,-38.3,2014-02-10,18.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20140210-Ms,PV59,69.39999999999998,-38.3,2014-02-10,21.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20140312-Lp,PV59,67.60000000000002,-42.2,2014-03-12,7.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20141031-Lp,PV59,73.5,-37.9,2014-10-31,4.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20141031-Ms,PV59,73.5,-37.9,2014-10-31,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20141202-Ms,PV59,70.89999999999998,-37.0,2014-12-02,1.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20150331-PAH,PV59,66.39999999999998,-37.0,2015-03-31,1.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-PV59-20150331-Lp,PV59,66.39999999999998,-37.0,2015-03-31,1.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20150331-Ms,PV59,66.39999999999998,-37.0,2015-03-31,1.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20150402-Ms,PV59,69.39999999999998,-38.4,2015-04-02,2.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20151225-H2O,PV59,74.10000000000002,-38.8,2015-12-25,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-PV59-20151225-PAH,PV59,74.10000000000002,-38.8,2015-12-25,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-PV59-20151225-Lp,PV59,74.10000000000002,-38.8,2015-12-25,7.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20151225-Ms,PV59,74.10000000000002,-38.8,2015-12-25,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20161223-BrAlphaCont,PV59,71.19999999999999,-39.0,2016-12-23,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-PV59-20161223-BrAlpha,PV59,71.19999999999999,-39.0,2016-12-23,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-PV59-20161223-Ms,PV59,71.19999999999999,-39.0,2016-12-23,7.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20170103-Lp,PV59,71.10000000000002,-38.4,2017-01-03,2.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170103-BrAlphaCont,PV59,71.10000000000002,-38.4,2017-01-03,4.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-PV59-20170103-BrAlpha,PV59,71.10000000000002,-38.4,2017-01-03,4.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-PV59-20170103-Ms,PV59,71.10000000000002,-38.4,2017-01-03,6.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20170108-Lp,PV59,74.89999999999998,-38.4,2017-01-08,3.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170108-BrAlphaCont,PV59,74.89999999999998,-38.4,2017-01-08,3.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-PV59-20170108-BrAlpha,PV59,74.89999999999998,-38.4,2017-01-08,2.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-PV59-20170108-Ms,PV59,74.89999999999998,-38.4,2017-01-08,5.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20170124-Lp,PV59,73.0,-39.5,2017-01-24,2.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170124-Ms,PV59,73.0,-39.5,2017-01-24,4.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20170507-Lp,PV59,68.10000000000002,-35.4,2017-05-07,3.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170514-Lp,PV59,71.69999999999999,-35.8,2017-05-14,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170523-Lp,PV59,66.0,-33.6,2017-05-23,6.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170525-Lp,PV59,66.69999999999999,-37.4,2017-05-25,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170528-PAH,PV59,66.30000000000001,-37.2,2017-05-28,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-PV59-20170528-Lp,PV59,66.30000000000001,-37.2,2017-05-28,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170528-BrAlphaCont,PV59,66.30000000000001,-37.2,2017-05-28,19.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-PV59-20170528-BrAlpha,PV59,66.30000000000001,-37.2,2017-05-28,15.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-PV59-20170528-Ms,PV59,66.30000000000001,-37.2,2017-05-28,18.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20170530-Lp,PV59,72.80000000000001,-34.7,2017-05-30,8.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170615-Lp,PV59,67.39999999999998,-37.6,2017-06-15,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20170731-BrAlphaCont,PV59,66.89999999999998,-38.5,2017-07-31,2.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-PV59-20170731-BrAlpha,PV59,66.89999999999998,-38.5,2017-07-31,1.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-PV59-20170731-Ms,PV59,66.89999999999998,-38.5,2017-07-31,5.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20180112-Lp,PV59,71.10000000000002,-38.2,2018-01-12,2.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-PV59-20180112-Ms,PV59,71.10000000000002,-38.2,2018-01-12,4.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-PV59-20180618-Lp,PV59,70.19999999999999,-38.4,2018-06-18,5.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20131118-Ms,N Lerna Regio,80.30000000000001,-56.8,2013-11-18,2.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20131206-Lp,N Lerna Regio,74.30000000000001,-58.0,2013-12-06,7.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20140210-PAH,N Lerna Regio,66.0,-56.1,2014-02-10,4.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-N Lerna Regio-20141031-Lp,N Lerna Regio,78.89999999999998,-56.0,2014-10-31,5.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20141031-Ms,N Lerna Regio,78.89999999999998,-56.0,2014-10-31,5.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20141202-Lp,N Lerna Regio,75.89999999999998,-60.0,2014-12-02,5.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20141202-Ms,N Lerna Regio,75.89999999999998,-60.0,2014-12-02,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20150331-H2O,N Lerna Regio,64.80000000000001,-57.5,2015-03-31,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-N Lerna Regio-20150331-PAH,N Lerna Regio,64.80000000000001,-57.5,2015-03-31,3.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-N Lerna Regio-20150331-Lp,N Lerna Regio,64.80000000000001,-57.5,2015-03-31,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20150331-Ms,N Lerna Regio,64.80000000000001,-57.5,2015-03-31,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20151123-Lp,N Lerna Regio,74.69999999999999,-58.3,2015-11-23,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20151123-Ms,N Lerna Regio,74.69999999999999,-58.3,2015-11-23,7.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20151225-Lp,N Lerna Regio,69.39999999999998,-56.6,2015-12-25,3.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20151225-Ms,N Lerna Regio,69.39999999999998,-56.6,2015-12-25,4.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20160504-Lp,N Lerna Regio,65.30000000000001,-51.9,2016-05-04,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20160520-Lp,N Lerna Regio,64.80000000000001,-50.8,2016-05-20,7.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20160525-Lp,N Lerna Regio,68.69999999999999,-54.6,2016-05-25,7.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20160527-Lp,N Lerna Regio,68.39999999999998,-53.1,2016-05-27,6.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20160612-Lp,N Lerna Regio,66.80000000000001,-53.9,2016-06-12,8.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20160619-Lp,N Lerna Regio,70.10000000000002,-50.5,2016-06-19,5.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20170103-Lp,N Lerna Regio,67.10000000000002,-55.1,2017-01-03,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20170103-Ms,N Lerna Regio,67.10000000000002,-55.1,2017-01-03,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20170108-Lp,N Lerna Regio,76.80000000000001,-54.8,2017-01-08,4.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20170124-Lp,N Lerna Regio,71.19999999999999,-59.4,2017-01-24,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20170124-Ms,N Lerna Regio,71.19999999999999,-59.4,2017-01-24,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20170731-Ms,N Lerna Regio,64.10000000000002,-54.8,2017-07-31,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-N Lerna Regio-20180112-Lp,N Lerna Regio,70.0,-57.7,2018-01-12,4.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-N Lerna Regio-20180112-Ms,N Lerna Regio,70.0,-57.7,2018-01-12,5.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Kibero Patera-20160624-Lp,Kibero Patera,63.39999999999998,-14.8,2016-06-24,15.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Kibero Patera-20160628-Lp,Kibero Patera,62.30000000000001,-10.2,2016-06-28,9.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20151225-H2O,Amaterasu Patera,55.69999999999999,39.4,2015-12-25,16.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Amaterasu Patera-20151225-PAH,Amaterasu Patera,55.69999999999999,39.4,2015-12-25,28.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Amaterasu Patera-20151225-Lp,Amaterasu Patera,55.69999999999999,39.4,2015-12-25,43.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20151225-Ms,Amaterasu Patera,55.69999999999999,39.4,2015-12-25,110.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Amaterasu Patera-20160209-Lp,Amaterasu Patera,60.19999999999999,42.0,2016-02-09,6.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160216-Lp,Amaterasu Patera,54.89999999999998,40.9,2016-02-16,5.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160223-Lp,Amaterasu Patera,53.19999999999999,40.8,2016-02-23,5.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160312-Lp,Amaterasu Patera,58.69999999999999,38.8,2016-03-12,3.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160504-Lp,Amaterasu Patera,51.60000000000002,40.3,2016-05-04,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160511-Lp,Amaterasu Patera,54.60000000000002,38.5,2016-05-11,3.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160520-Lp,Amaterasu Patera,54.5,39.8,2016-05-20,2.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160527-Lp,Amaterasu Patera,56.69999999999999,38.4,2016-05-27,3.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20160605-Lp,Amaterasu Patera,58.80000000000001,37.5,2016-06-05,3.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20170103-Lp,Amaterasu Patera,54.80000000000001,35.0,2017-01-03,1.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Amaterasu Patera-20170103-Ms,Amaterasu Patera,54.80000000000001,35.0,2017-01-03,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Amaterasu Patera-20170108-BrAlpha,Amaterasu Patera,58.0,33.7,2017-01-08,1.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Amaterasu Patera-20170108-Ms,Amaterasu Patera,58.0,33.7,2017-01-08,5.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Amaterasu Patera-20170124-Ms,Amaterasu Patera,58.80000000000001,31.6,2017-01-24,3.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Sengen Patera-20160619-Lp,Sengen Patera,55.10000000000002,-32.4,2016-06-19,2.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Sengen Patera-20170103-BrAlphaCont,Sengen Patera,49.10000000000002,-30.0,2017-01-03,1.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Sengen Patera-20170103-BrAlpha,Sengen Patera,49.10000000000002,-30.0,2017-01-03,2.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Sengen Patera-20170103-Ms,Sengen Patera,49.10000000000002,-30.0,2017-01-03,2.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Sengen Patera-20170304-Lp,Sengen Patera,57.0,-29.6,2017-03-04,9.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Sengen Patera-20170306-Lp,Sengen Patera,54.60000000000002,-26.4,2017-03-06,6.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Rarog Patera-20130815-Kc,Rarog Patera,54.5,-40.5,2013-08-15,500.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Kc",2.27
dekleer2019-Rarog Patera-20130815-Lp,Rarog Patera,54.5,-40.5,2013-08-15,330.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Rarog Patera-20130820-Kc,Rarog Patera,57.89999999999998,-40.1,2013-08-20,4.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Kc",2.27
dekleer2019-Rarog Patera-20130820-Lp,Rarog Patera,57.89999999999998,-40.1,2013-08-20,23.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Rarog Patera-20130822-Lp,Rarog Patera,54.60000000000002,-39.3,2013-08-22,21.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
